VERSION;TYPE;PEERS;ROUTES;;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8-191-g68d8716f;multi;1000;31623;;62712;25321;5207600;3365039;13460156;154;36.484503342;2022-02-02@23:10:46
v2.0.8-191-g68d8716f;multi;1000;31623;;62712;25321;5052176;3363675;13454700;155;36.473683328;2022-02-02@23:11:29
v2.0.8-191-g68d8716f;multi;1000;31623;;62712;25321;5234004;3364984;13459936;159;37.426300286;2022-02-02@23:12:12
v2.0.8;imex;1000;31623;;62712;25321;3077080;770775;3083100;932;220.401626049;2022-02-02@23:27:32
v2.0.8;imex;1000;31623;;62712;25321;3079572;771507;3086028;943;222.831105234;2022-02-02@23:31:27
v2.0.8;imex;1000;31623;;62712;25321;3081604;771948;3087792;939;222.029646285;2022-02-02@23:35:21
v2.0.8;imex;1000;31623;;62712;25321;3078008;771043;3084172;909;214.865276918;2022-02-02@23:39:08
v2.0.8;imex;1000;31623;;62712;25321;2994980;750261;3001044;806;191.020287817;2022-02-02@23:42:31
v2.0.8;imex;1000;31623;;62712;25321;3086908;773274;3093096;918;217.221657397;2022-02-02@23:46:20
v2.0.8;imex;1000;31623;;62712;25321;3074460;770136;3080544;921;217.699858960;2022-02-02@23:50:10
v2.0.8;imex;1000;31623;;62712;25321;3074448;770188;3080752;901;212.932271620;2022-02-02@23:53:55
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2915956;760653;3042612;753;175.410624708;2022-02-02@23:57:04
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2948928;768816;3075264;755;175.596397003;2022-02-03@00:00:05
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2927068;763424;3053696;750;174.520716135;2022-02-03@00:03:05
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2931580;764516;3058064;754;175.449852605;2022-02-03@00:06:07
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2925676;763024;3052096;738;171.822788955;2022-02-03@00:09:04
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2934416;765213;3060852;742;172.524932454;2022-02-03@00:12:02
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2920640;761788;3047152;754;175.487462819;2022-02-03@00:15:03
v2.0.8-169-ga840170e;imex;1000;31623;;62712;25321;2941792;767049;3068196;763;177.717125678;2022-02-03@00:18:06
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3487596;2865840;11463360;98;22.600772399;2022-02-03@00:18:36
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3402028;2854222;11416888;95;21.942213046;2022-02-03@00:19:06
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3508612;2851432;11405728;101;23.382506890;2022-02-03@00:19:35
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3429564;2852559;11410236;99;22.759707309;2022-02-03@00:20:13
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3461048;2851218;11404872;95;22.287236497;2022-02-03@00:20:41
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3526920;2853406;11413624;94;21.921398783;2022-02-03@00:21:14
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3458984;2916328;11665312;97;22.686502384;2022-02-03@00:21:50
v2.0.8-191-g68d8716f;imex;1000;31623;;62712;25321;3647060;2850070;11400280;98;22.670127679;2022-02-03@00:22:28
v2.0.8;single;1000;31623;;62712;25321;123880;32500;130000;938;223.207803674;2022-02-03@00:38:28
v2.0.8;single;1000;31623;;62712;25321;82632;22155;88620;946;225.574573402;2022-02-03@00:42:20
v2.0.8;single;1000;31623;;62712;25321;81708;21943;87772;940;223.896770918;2022-02-03@00:46:09
v2.0.8;single;1000;31623;;62712;25321;87888;23451;93804;939;223.872257110;2022-02-03@00:49:59
v2.0.8;single;1000;31623;;62712;25321;82476;22084;88336;934;222.361461941;2022-02-03@00:53:47
v2.0.8;single;1000;31623;;62712;25321;94544;25136;100544;955;227.913353563;2022-02-03@00:57:40
v2.0.8;single;1000;31623;;62712;25321;82864;22248;88992;956;227.760285555;2022-02-03@01:01:33
v2.0.8;single;1000;31623;;62712;25321;81296;21834;87336;937;223.145407676;2022-02-03@01:05:22
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63384;17396;69584;619;144.871449929;2022-02-03@01:07:54
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;64072;17587;70348;625;146.293002409;2022-02-03@01:10:25
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63808;17536;70144;621;145.315860569;2022-02-03@01:12:55
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63892;17589;70356;620;145.181706825;2022-02-03@01:15:25
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63508;17450;69800;621;145.353670600;2022-02-03@01:17:55
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63540;17454;69816;616;144.258300160;2022-02-03@01:20:25
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63660;17533;70132;628;147.055067150;2022-02-03@01:22:56
v2.0.8-169-ga840170e;single;1000;31623;;62712;25321;63580;17475;69900;613;143.478846839;2022-02-03@01:25:25
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;2151096;2126622;8506488;294;70.921632233;2022-02-03@01:26:43
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1917008;2130397;8521588;149;35.171599188;2022-02-03@01:27:26
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1421528;2125927;8503708;136;32.897053758;2022-02-03@01:28:14
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1996496;2130830;8523320;142;33.853604252;2022-02-03@01:29:02
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1292692;2126261;8505044;136;32.673237428;2022-02-03@01:29:49
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1996200;2136188;8544752;102;24.542073096;2022-02-03@01:30:19
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1392504;2126797;8507188;127;30.453187877;2022-02-03@01:31:04
v2.0.8-191-g68d8716f;single;1000;31623;;62712;25321;1791820;2127190;8508760;116;27.350334960;2022-02-03@01:31:37
v2.0.8;mulimex;1000;31623;;62712;25321;8750396;2189114;8756456;1196;282.407629781;2022-02-03@01:49:04
v2.0.8;mulimex;1000;31623;;62712;25321;8751288;2189324;8757296;1175;277.642086168;2022-02-03@01:54:13
v2.0.8;mulimex;1000;31623;;62712;25321;8763704;2192498;8769992;1166;275.682522414;2022-02-03@01:59:17
v2.0.8;mulimex;1000;31623;;62712;25321;8812544;2204635;8818540;1199;281.864097633;2022-02-03@02:04:28
v2.0.8;mulimex;1000;31623;;62712;25321;8749816;2188997;8755988;1197;282.906372293;2022-02-03@02:09:41
v2.0.8;mulimex;1000;31623;;62712;25321;8752016;2189579;8758316;1198;282.545104136;2022-02-03@02:14:54
v2.0.8;mulimex;1000;31623;;62712;25321;8911316;2229383;8917532;1275;285.535875802;2022-02-03@02:20:09
v2.0.8;mulimex;1000;31623;;62712;25321;8923108;2232376;8929504;1229;290.099242501;2022-02-03@02:25:30
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7805036;4081565;16326260;548;126.300709104;2022-02-03@02:28:10
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7787812;4077735;16310940;535;124.444522629;2022-02-03@02:30:21
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7813100;4085368;16341472;544;126.802852753;2022-02-03@02:32:34
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7815256;4083757;16335028;569;132.578946304;2022-02-03@02:34:53
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7788196;4079905;16319620;557;130.013811201;2022-02-03@02:37:10
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7787124;4077949;16311796;532;124.077469090;2022-02-03@02:39:21
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7789584;4081063;16324252;558;130.124821167;2022-02-03@02:41:38
v2.0.8-169-ga840170e;mulimex;1000;31623;;62712;25321;7788372;4095808;16383232;574;134.160317672;2022-02-03@02:43:58
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7907692;4089987;16359948;213;49.353041968;2022-02-03@02:44:57
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7955612;4094713;16378852;199;46.856902543;2022-02-03@02:45:50
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7935572;4095091;16380364;206;48.329116453;2022-02-03@02:46:46
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7914464;4093911;16375644;237;55.356136965;2022-02-03@02:47:48
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;8006428;4136348;16545392;199;46.405608786;2022-02-03@02:48:50
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7948884;4100531;16402124;197;46.239262945;2022-02-03@02:49:49
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7967444;4098904;16395616;206;48.621152065;2022-02-03@02:50:44
v2.0.8-191-g68d8716f;mulimex;1000;31623;;62712;25321;7951844;4112822;16451288;323;76.509026163;2022-02-03@02:52:08
v2.0.8;multi;10;100000;;126751;52385;207124;53281;213124;19;4.614935797;2022-02-03@03:05:46
v2.0.8;multi;10;100000;;126751;52385;207032;53292;213168;20;4.852857172;2022-02-03@03:05:56
v2.0.8;multi;10;100000;;126751;52385;207124;53296;213184;20;4.851456992;2022-02-03@03:06:05
v2.0.8;multi;10;100000;;126751;52385;206928;53304;213216;20;4.848927657;2022-02-03@03:06:15
v2.0.8;multi;10;100000;;126751;52385;207132;53297;213188;20;4.859316113;2022-02-03@03:06:25
v2.0.8;multi;10;100000;;126751;52385;207160;53296;213184;20;4.856985963;2022-02-03@03:06:34
v2.0.8;multi;10;100000;;126751;52385;206988;53281;213124;20;4.864978026;2022-02-03@03:06:44
v2.0.8;multi;10;100000;;126751;52385;207072;53284;213136;20;4.868856010;2022-02-03@03:06:54
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;169948;220902;883608;11;2.661599160;2022-02-03@03:07:03
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170740;220948;883792;9;2.197051220;2022-02-03@03:07:10
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170512;220963;883852;10;2.450602942;2022-02-03@03:07:18
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170588;220923;883692;9;2.166589290;2022-02-03@03:07:25
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170080;220934;883736;9;2.211241091;2022-02-03@03:07:32
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170196;220925;883700;9;2.195719282;2022-02-03@03:07:39
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170156;220938;883752;9;2.167987968;2022-02-03@03:07:46
v2.0.8-169-ga840170e;multi;10;100000;;126751;52385;170484;220947;883788;9;2.183906608;2022-02-03@03:07:53
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;169988;397588;1590352;9;2.127436973;2022-02-03@03:08:02
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170472;397549;1590196;6;1.427612542;2022-02-03@03:08:08
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170908;397595;1590380;6;1.429181845;2022-02-03@03:08:14
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;169924;397592;1590368;6;1.460594293;2022-02-03@03:08:21
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170796;397646;1590584;6;1.414426568;2022-02-03@03:08:27
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170780;397574;1590296;6;1.427815630;2022-02-03@03:08:33
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170216;397573;1590292;6;1.440043205;2022-02-03@03:08:39
v2.0.8-191-g68d8716f;multi;10;100000;;126751;52385;170392;397534;1590136;6;1.461589641;2022-02-03@03:08:46
v2.0.8;imex;10;100000;;126751;52385;162848;42276;169104;14;3.355771821;2022-02-03@03:09:04
v2.0.8;imex;10;100000;;126751;52385;163024;42281;169124;14;3.385658766;2022-02-03@03:09:12
v2.0.8;imex;10;100000;;126751;52385;162856;42261;169044;14;3.393856135;2022-02-03@03:09:20
v2.0.8;imex;10;100000;;126751;52385;163016;42303;169212;14;3.361237304;2022-02-03@03:09:28
v2.0.8;imex;10;100000;;126751;52385;162644;42225;168900;14;3.386373061;2022-02-03@03:09:37
v2.0.8;imex;10;100000;;126751;52385;162840;42258;169032;14;3.374360367;2022-02-03@03:09:45
v2.0.8;imex;10;100000;;126751;52385;162816;42247;168988;15;3.617011790;2022-02-03@03:09:54
v2.0.8;imex;10;100000;;126751;52385;162884;42280;169120;15;3.629950751;2022-02-03@03:10:02
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138200;36449;145796;36;8.845786207;2022-02-03@03:10:18
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138260;36506;146024;32;7.908583186;2022-02-03@03:10:31
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138964;36633;146532;34;8.387238847;2022-02-03@03:10:44
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138120;36494;145976;32;7.888674242;2022-02-03@03:10:57
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138012;36376;145504;32;7.858948064;2022-02-03@03:11:09
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138336;36525;146100;32;7.886642353;2022-02-03@03:11:22
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;137980;36375;145500;36;8.864683568;2022-02-03@03:11:36
v2.0.8-169-ga840170e;imex;10;100000;;126751;52385;138004;36396;145584;33;8.122152503;2022-02-03@03:11:49
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139112;208799;835196;8;1.955140607;2022-02-03@03:11:58
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;138792;208444;833776;7;1.631631517;2022-02-03@03:12:04
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139884;209155;836620;7;1.660641739;2022-02-03@03:12:11
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139696;208998;835992;7;1.673483591;2022-02-03@03:12:17
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139992;209002;836008;7;1.649942621;2022-02-03@03:12:24
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139612;208961;835844;7;1.636169001;2022-02-03@03:12:30
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139312;209061;836244;7;1.636019396;2022-02-03@03:12:37
v2.0.8-191-g68d8716f;imex;10;100000;;126751;52385;139708;208727;834908;6;1.396705344;2022-02-03@03:12:43
v2.0.8;single;10;100000;;126751;52385;47492;13389;53556;12;2.934239824;2022-02-03@03:13:00
v2.0.8;single;10;100000;;126751;52385;47800;13489;53956;13;3.148140098;2022-02-03@03:13:08
v2.0.8;single;10;100000;;126751;52385;47568;13461;53844;13;3.159360711;2022-02-03@03:13:16
v2.0.8;single;10;100000;;126751;52385;47460;13421;53684;13;3.138111085;2022-02-03@03:13:24
v2.0.8;single;10;100000;;126751;52385;47732;13462;53848;13;3.155554093;2022-02-03@03:13:32
v2.0.8;single;10;100000;;126751;52385;47440;13396;53584;13;3.116741909;2022-02-03@03:13:40
v2.0.8;single;10;100000;;126751;52385;47764;13436;53744;13;3.150074962;2022-02-03@03:13:48
v2.0.8;single;10;100000;;126751;52385;47532;13415;53660;13;3.132360552;2022-02-03@03:13:56
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37052;10874;43496;14;3.298269653;2022-02-03@03:14:06
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37256;10919;43676;13;3.155410124;2022-02-03@03:14:14
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37588;10944;43776;13;3.145028761;2022-02-03@03:14:22
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37132;10868;43472;13;3.160614535;2022-02-03@03:14:30
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37552;10952;43808;13;3.140422866;2022-02-03@03:14:38
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37424;10932;43728;13;3.112125603;2022-02-03@03:14:46
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37116;10879;43516;12;2.855090373;2022-02-03@03:14:54
v2.0.8-169-ga840170e;single;10;100000;;126751;52385;37288;10883;43532;13;3.106732592;2022-02-03@03:15:02
v2.0.8-191-g68d8716f;single;10;100000;;126751;52385;37620;187425;749700;7;1.622574067;2022-02-03@03:15:10
v2.0.8-191-g68d8716f;single;10;100000;;126751;52385;37396;187411;749644;6;1.416909625;2022-02-03@03:15:17
v2.0.8-191-g68d8716f;single;10;100000;;126751;52385;37184;187414;749656;5;1.207164605;2022-02-03@03:15:23
v2.0.8-191-g68d8716f;single;10;100000;;126751;52385;36724;187406;749624;7;1.646643947;2022-02-03@03:15:29
v2.0.8-191-g68d8716f;single;10;100000;;126751;52385;38312;187448;749792;6;1.433157205;2022-02-03@03:15:35
